Entity,Code,Year,Gas production (TWh)
Austria,AUT,1953,6.167
Austria,AUT,1954,6.945
Austria,AUT,1955,8.511
Austria,AUT,1956,8.278
Austria,AUT,1957,8.434
Austria,AUT,1958,9.111
Austria,AUT,1959,12.534
Austria,AUT,1960,16.323
Austria,AUT,1961,17.29
Austria,AUT,1962,18.167
Austria,AUT,1963,18.879
Austria,AUT,1964,19.601
Austria,AUT,1965,19.156
Austria,AUT,1966,20.823
Austria,AUT,1967,19.967
Austria,AUT,1968,18.112
Austria,AUT,1969,16.478
Austria,AUT,1970,21.079
Austria,AUT,1971,21.012
Austria,AUT,1972,21.812
Austria,AUT,1973,25.223
Austria,AUT,1974,24.512
Austria,AUT,1975,26.212
Austria,AUT,1976,23.823
Austria,AUT,1977,26.59
Austria,AUT,1978,26.823
Austria,AUT,1979,25.69
Austria,AUT,1980,21.912
Austria,AUT,1981,16.231
Austria,AUT,1982,14.958
Austria,AUT,1983,13.61
Austria,AUT,1984,14.243
Austria,AUT,1985,12.989
Austria,AUT,1986,12.344
Austria,AUT,1987,12.977
Austria,AUT,1988,13.862
Austria,AUT,1989,14.807
Austria,AUT,1990,13.292
Austria,AUT,1991,13.883
Austria,AUT,1992,15.065
Austria,AUT,1993,15.655
Austria,AUT,1994,14.134
Austria,AUT,1995,15.46
Austria,AUT,1996,15.564
Austria,AUT,1997,14.896
Austria,AUT,1998,16.357
Austria,AUT,1999,18.115
Austria,AUT,2000,18.791
Austria,AUT,2001,18.031
Austria,AUT,2002,19.572
Austria,AUT,2003,21.769
Austria,AUT,2004,20.619
Austria,AUT,2005,18.151
Austria,AUT,2006,20.972
Austria,AUT,2007,20.543
Austria,AUT,2008,17.025
Austria,AUT,2009,17.33
Austria,AUT,2010,18.069
Austria,AUT,2011,17.804
Austria,AUT,2012,19.135
Austria,AUT,2013,15.399
Austria,AUT,2014,14.033
Austria,AUT,2015,13.418
Austria,AUT,2016,12.6
Azerbaijan,AZE,1985,137.172
Azerbaijan,AZE,1986,132.59
Azerbaijan,AZE,1987,121.866
Azerbaijan,AZE,1988,116.016
Azerbaijan,AZE,1989,108.217
Azerbaijan,AZE,1990,96.518
Azerbaijan,AZE,1991,83.844
Azerbaijan,AZE,1992,77.019
Azerbaijan,AZE,1993,66.295
Azerbaijan,AZE,1994,62.395
Azerbaijan,AZE,1995,64.345
Azerbaijan,AZE,1996,57.296
Azerbaijan,AZE,1997,54.567
Azerbaijan,AZE,1998,50.92
Azerbaijan,AZE,1999,54.567
Azerbaijan,AZE,2000,51.447
Azerbaijan,AZE,2001,50.433
Azerbaijan,AZE,2002,46.777
Azerbaijan,AZE,2003,46.631
Azerbaijan,AZE,2004,45.432
Azerbaijan,AZE,2005,55.884
Azerbaijan,AZE,2006,65.938
Azerbaijan,AZE,2007,105.605
Azerbaijan,AZE,2008,159.269
Azerbaijan,AZE,2009,159.134
Azerbaijan,AZE,2010,162.547
Azerbaijan,AZE,2011,159.512
Azerbaijan,AZE,2012,168.098
Azerbaijan,AZE,2013,174.464
Azerbaijan,AZE,2014,183.841
Azerbaijan,AZE,2015,187.841
Azerbaijan,AZE,2016,182.775
Azerbaijan,AZE,2017,177.586
Azerbaijan,AZE,2018,190.466
Azerbaijan,AZE,2019,243.182
Azerbaijan,AZE,2020,258.435
Bahrain,BHR,1900,0
Bahrain,BHR,1901,0
Bahrain,BHR,1902,0
Bahrain,BHR,1903,0
Bahrain,BHR,1904,0
Bahrain,BHR,1905,0
Bahrain,BHR,1906,0
Bahrain,BHR,1907,0
Bahrain,BHR,1908,0
Bahrain,BHR,1909,0
Bahrain,BHR,1910,0
Bahrain,BHR,1911,0
Bahrain,BHR,1912,0
Bahrain,BHR,1913,0
Bahrain,BHR,1914,0
Bahrain,BHR,1915,0
Bahrain,BHR,1916,0
Bahrain,BHR,1917,0
Bahrain,BHR,1918,0
Bahrain,BHR,1919,0
Bahrain,BHR,1920,0
Bahrain,BHR,1921,0
Bahrain,BHR,1922,0
Bahrain,BHR,1923,0
Bahrain,BHR,1924,0
Bahrain,BHR,1925,0
Bahrain,BHR,1926,0
Bahrain,BHR,1927,0
Bahrain,BHR,1928,0
Bahrain,BHR,1929,0
Bahrain,BHR,1930,0
Bahrain,BHR,1931,0
Bahrain,BHR,1932,0
Bahrain,BHR,1933,0
Bahrain,BHR,1934,0
Bahrain,BHR,1935,0
Bahrain,BHR,1936,0
Bahrain,BHR,1937,0
Bahrain,BHR,1938,0
Bahrain,BHR,1939,0
Bahrain,BHR,1940,0
Bahrain,BHR,1941,0
Bahrain,BHR,1942,0
Bahrain,BHR,1943,0
Bahrain,BHR,1944,0
Bahrain,BHR,1945,0
Bahrain,BHR,1946,0
Bahrain,BHR,1947,0
Bahrain,BHR,1948,0
Bahrain,BHR,1949,0
Bahrain,BHR,1950,0
Bahrain,BHR,1951,0
Bahrain,BHR,1952,0
Bahrain,BHR,1953,0
Bahrain,BHR,1954,0
Bahrain,BHR,1955,0
Bahrain,BHR,1956,0
Bahrain,BHR,1957,0
Bahrain,BHR,1958,0
Bahrain,BHR,1959,0
Bahrain,BHR,1960,0
Bahrain,BHR,1961,0
Bahrain,BHR,1962,0
Bahrain,BHR,1963,0.602
Bahrain,BHR,1964,0.602
Bahrain,BHR,1965,0.602
Bahrain,BHR,1966,0.723
Bahrain,BHR,1967,0.723
Bahrain,BHR,1968,3.252
Bahrain,BHR,1969,3.733
Bahrain,BHR,1970,6.501
Bahrain,BHR,1971,9.478
Bahrain,BHR,1972,11.828
Bahrain,BHR,1973,16.77
Bahrain,BHR,1974,20.678
Bahrain,BHR,1975,21.76
Bahrain,BHR,1976,22.806
Bahrain,BHR,1977,24.737
Bahrain,BHR,1978,27.179
Bahrain,BHR,1979,30.133
Bahrain,BHR,1980,24.458
Bahrain,BHR,1981,22.678
Bahrain,BHR,1982,35.809
Bahrain,BHR,1983,37.53
Bahrain,BHR,1984,38.67
Bahrain,BHR,1985,47.206
Bahrain,BHR,1986,54.045
Bahrain,BHR,1987,52.509
Bahrain,BHR,1988,55.777
Bahrain,BHR,1989,58.022
Bahrain,BHR,1990,60.767
Bahrain,BHR,1991,57.929
Bahrain,BHR,1992,67.687
Bahrain,BHR,1993,72.501
Bahrain,BHR,1994,74.223
Bahrain,BHR,1995,75.455
Bahrain,BHR,1996,77.7
Bahrain,BHR,1997,83.422
Bahrain,BHR,1998,87.713
Bahrain,BHR,1999,90.761
Bahrain,BHR,2000,91.749
Bahrain,BHR,2001,95.54
Bahrain,BHR,2002,98.995
Bahrain,BHR,2003,100.774
Bahrain,BHR,2004,92.699
Bahrain,BHR,2005,101.743
Bahrain,BHR,2006,107.632
Bahrain,BHR,2007,111.986
Bahrain,BHR,2008,120.176
Bahrain,BHR,2009,121.335
Bahrain,BHR,2010,124.287
Bahrain,BHR,2011,126.241
Bahrain,BHR,2012,130.519
Bahrain,BHR,2013,139.578
Bahrain,BHR,2014,146.965
Bahrain,BHR,2015,145.843
Bahrain,BHR,2016,144.414
Bahrain,BHR,2017,144.663
Bahrain,BHR,2018,146.475
Bahrain,BHR,2019,162.66
Bahrain,BHR,2020,164.368
Bangladesh,BGD,1900,0
Bangladesh,BGD,1901,0
Bangladesh,BGD,1902,0
Bangladesh,BGD,1903,0
Bangladesh,BGD,1904,0
Bangladesh,BGD,1905,0
Bangladesh,BGD,1906,0
Bangladesh,BGD,1907,0
Bangladesh,BGD,1908,0
Bangladesh,BGD,1909,0
Bangladesh,BGD,1910,0
Bangladesh,BGD,1911,0
Bangladesh,BGD,1912,0
Bangladesh,BGD,1913,0
Bangladesh,BGD,1914,0
Bangladesh,BGD,1915,0
Bangladesh,BGD,1916,0
Bangladesh,BGD,1917,0
Bangladesh,BGD,1918,0
Bangladesh,BGD,1919,0
Bangladesh,BGD,1920,0
Bangladesh,BGD,1921,0
Bangladesh,BGD,1922,0
Bangladesh,BGD,1923,0
Bangladesh,BGD,1924,0
Bangladesh,BGD,1925,0
Bangladesh,BGD,1926,0
Bangladesh,BGD,1927,0
Bangladesh,BGD,1928,0
Bangladesh,BGD,1929,0
Bangladesh,BGD,1930,0
Bangladesh,BGD,1931,0
Bangladesh,BGD,1932,0
Bangladesh,BGD,1933,0
Bangladesh,BGD,1934,0
Bangladesh,BGD,1935,0
Bangladesh,BGD,1936,0
Bangladesh,BGD,1937,0
Bangladesh,BGD,1938,0
Bangladesh,BGD,1939,0
Bangladesh,BGD,1940,0
Bangladesh,BGD,1941,0
Bangladesh,BGD,1942,0
Bangladesh,BGD,1943,0
Bangladesh,BGD,1944,0
Bangladesh,BGD,1945,0
Bangladesh,BGD,1946,0
Bangladesh,BGD,1947,0
Bangladesh,BGD,1948,0
Bangladesh,BGD,1949,0
Bangladesh,BGD,1950,0
Bangladesh,BGD,1951,0
Bangladesh,BGD,1952,0
Bangladesh,BGD,1953,0
Bangladesh,BGD,1954,0
Bangladesh,BGD,1955,0
Bangladesh,BGD,1956,0
Bangladesh,BGD,1957,0
Bangladesh,BGD,1958,0
Bangladesh,BGD,1959,0
Bangladesh,BGD,1960,0
Bangladesh,BGD,1961,0
Bangladesh,BGD,1962,0
Bangladesh,BGD,1963,0
Bangladesh,BGD,1964,0
Bangladesh,BGD,1965,0
Bangladesh,BGD,1966,0
Bangladesh,BGD,1967,0
Bangladesh,BGD,1968,0
Bangladesh,BGD,1969,0
Bangladesh,BGD,1970,0
Bangladesh,BGD,1971,0
Bangladesh,BGD,1972,4.396
Bangladesh,BGD,1973,6.082
Bangladesh,BGD,1974,6.687
Bangladesh,BGD,1975,6.722
Bangladesh,BGD,1976,8.85
Bangladesh,BGD,1977,9.874
Bangladesh,BGD,1978,10.897
Bangladesh,BGD,1979,12.537
Bangladesh,BGD,1980,14.119
Bangladesh,BGD,1981,13.614
Bangladesh,BGD,1982,17.675
Bangladesh,BGD,1983,19.667
Bangladesh,BGD,1984,22.701
Bangladesh,BGD,1985,25.78
Bangladesh,BGD,1986,29.07
Bangladesh,BGD,1987,34.156
Bangladesh,BGD,1988,40.201
Bangladesh,BGD,1989,42.499
Bangladesh,BGD,1990,45.742
Bangladesh,BGD,1991,47.107
Bangladesh,BGD,1992,51.37
Bangladesh,BGD,1993,57.503
Bangladesh,BGD,1994,60.986
Bangladesh,BGD,1995,67.423
Bangladesh,BGD,1996,72.365
Bangladesh,BGD,1997,71.133
Bangladesh,BGD,1998,76.864
Bangladesh,BGD,1999,83.804
Bangladesh,BGD,2000,90.582
Bangladesh,BGD,2001,101.432
Bangladesh,BGD,2002,106.711
Bangladesh,BGD,2003,114.784
Bangladesh,BGD,2004,123.402
Bangladesh,BGD,2005,132.634
Bangladesh,BGD,2006,143.634
Bangladesh,BGD,2007,153.364
Bangladesh,BGD,2008,163.764
Bangladesh,BGD,2009,187.467
Bangladesh,BGD,2010,192.537
Bangladesh,BGD,2011,195.821
Bangladesh,BGD,2012,213.363
Bangladesh,BGD,2013,219.528
Bangladesh,BGD,2014,230.223
Bangladesh,BGD,2015,258.541
Bangladesh,BGD,2016,264.509
Bangladesh,BGD,2017,265.927
Bangladesh,BGD,2018,265.818
Bangladesh,BGD,2019,252.844
Bangladesh,BGD,2020,247.138
Belarus,BLR,1992,3.115
Belarus,BLR,1993,3.115
Belarus,BLR,1994,3.115
Belarus,BLR,1995,3.221
Belarus,BLR,1996,3.221
Belarus,BLR,1997,2.148
Belarus,BLR,1998,2.363
Belarus,BLR,1999,2.256
Belarus,BLR,2000,2.159
Belarus,BLR,2001,2.148
Belarus,BLR,2002,2.041
Belarus,BLR,2003,1.719
Belarus,BLR,2004,1.935
Belarus,BLR,2005,1.849
Belarus,BLR,2006,1.828
Belarus,BLR,2007,1.72
Belarus,BLR,2008,1.634
Belarus,BLR,2009,1.613
Belarus,BLR,2010,0.29
Belarus,BLR,2011,0.322
Belarus,BLR,2012,0.215
Belarus,BLR,2013,0.408
Belarus,BLR,2014,0.322
Belarus,BLR,2015,0.322
Belarus,BLR,2016,0.236
Belgium,BEL,1900,0
Belgium,BEL,1901,0
Belgium,BEL,1902,0
Belgium,BEL,1903,0
Belgium,BEL,1904,0
Belgium,BEL,1905,0
Belgium,BEL,1906,0
Belgium,BEL,1907,0
Belgium,BEL,1908,0
Belgium,BEL,1909,0
Belgium,BEL,1910,0
Belgium,BEL,1911,0
Belgium,BEL,1912,0
Belgium,BEL,1913,0
Belgium,BEL,1914,0
Belgium,BEL,1915,0
Belgium,BEL,1916,0
Belgium,BEL,1917,0
Belgium,BEL,1918,0
Belgium,BEL,1919,0
Belgium,BEL,1920,0
Belgium,BEL,1921,0
Belgium,BEL,1922,0
Belgium,BEL,1923,0
Belgium,BEL,1924,0
Belgium,BEL,1925,0
Belgium,BEL,1926,0
Belgium,BEL,1927,0
Belgium,BEL,1928,0
Belgium,BEL,1929,0
Belgium,BEL,1930,0
Belgium,BEL,1931,0
Belgium,BEL,1932,0
Belgium,BEL,1933,0
Belgium,BEL,1934,0
Belgium,BEL,1935,0
Belgium,BEL,1936,0
Belgium,BEL,1937,0
Belgium,BEL,1938,0
Belgium,BEL,1939,0
Belgium,BEL,1940,0
Belgium,BEL,1941,0
Belgium,BEL,1942,0
Belgium,BEL,1943,0
Belgium,BEL,1944,0
Belgium,BEL,1945,0
Belgium,BEL,1946,0
Belgium,BEL,1947,0
Belgium,BEL,1948,0
Belgium,BEL,1949,0
Belgium,BEL,1950,0.668
Belgium,BEL,1951,1.198
Belgium,BEL,1952,1.218
Belgium,BEL,1953,1.08
Belgium,BEL,1954,1.178
Belgium,BEL,1955,1.571
Belgium,BEL,1956,1.905
Belgium,BEL,1957,2.082
Belgium,BEL,1958,1.925
Belgium,BEL,1959,1.67
Belgium,BEL,1960,1.414
Belgium,BEL,1961,1.434
Belgium,BEL,1962,1.453
Belgium,BEL,1963,1.414
Belgium,BEL,1964,1.375
Belgium,BEL,1965,1.611
Belgium,BEL,1966,1.237
Belgium,BEL,1967,1.473
Belgium,BEL,1968,1.277
Belgium,BEL,1969,1.08
Belgium,BEL,1970,1.002
Belgium,BEL,1971,1.041
Belgium,BEL,1972,1.08
Belgium,BEL,1973,1.237
Belgium,BEL,1974,0.599
Belgium,BEL,1975,0.501
Belgium,BEL,1976,0.334
Belgium,BEL,1977,0.373
Belgium,BEL,1978,0.373
Belgium,BEL,1979,0.373
Belgium,BEL,1980,0.433
Belgium,BEL,1981,0.346
Belgium,BEL,1982,0.34
Belgium,BEL,1983,0.189
Belgium,BEL,1984,0.409
Belgium,BEL,1985,0.438
Belgium,BEL,1986,0.284
Belgium,BEL,1987,0.311
Belgium,BEL,1988,0.184
Belgium,BEL,1989,0.147
Belgium,BEL,1990,0.124
Belgium,BEL,1991,0.107
Belgium,BEL,1992,0.062
Belgium,BEL,1993,0.049
Belgium,BEL,1994,0.014
Belgium,BEL,1995,0
Belgium,BEL,1996,0.022
Belgium,BEL,1997,0
Belgium,BEL,1998,0
Belgium,BEL,1999,0
Belgium,BEL,2000,0.018
Belgium,BEL,2001,0
Belgium,BEL,2002,0
Belgium,BEL,2003,0
Belgium,BEL,2004,0
Belgium,BEL,2005,0
Belgium,BEL,2006,0
Belgium,BEL,2007,0
Belgium,BEL,2008,0
Belgium,BEL,2009,0
Belgium,BEL,2010,0
Belgium,BEL,2011,0
Belgium,BEL,2012,0
Belgium,BEL,2013,0
Belgium,BEL,2014,0
Belgium,BEL,2015,0
Belgium,BEL,2016,0
Benin,BEN,1980,0
Benin,BEN,1981,0
Benin,BEN,1982,0
Benin,BEN,1983,0
Benin,BEN,1984,0
Benin,BEN,1985,0
Benin,BEN,1986,0
Benin,BEN,1987,0
Benin,BEN,1988,0
Benin,BEN,1989,0
Benin,BEN,1990,0
Benin,BEN,1991,0
Benin,BEN,1992,0
Benin,BEN,1993,0
Benin,BEN,1994,0
Benin,BEN,1995,0
Benin,BEN,1996,0
Benin,BEN,1997,0
Benin,BEN,1998,0
Benin,BEN,1999,0
Benin,BEN,2000,0
Benin,BEN,2001,0
Benin,BEN,2002,0
Benin,BEN,2003,0
Benin,BEN,2004,0
Benin,BEN,2005,0
Benin,BEN,2006,0
Benin,BEN,2007,0
Benin,BEN,2008,0
Benin,BEN,2009,0
Benin,BEN,2010,0
Benin,BEN,2011,0
Benin,BEN,2012,0
Benin,BEN,2013,0
Benin,BEN,2014,0
Benin,BEN,2015,0
Benin,BEN,2016,0
Bolivia,BOL,1900,0
Bolivia,BOL,1901,0
Bolivia,BOL,1902,0
Bolivia,BOL,1903,0
Bolivia,BOL,1904,0
Bolivia,BOL,1905,0
Bolivia,BOL,1906,0
Bolivia,BOL,1907,0
Bolivia,BOL,1908,0
Bolivia,BOL,1909,0
Bolivia,BOL,1910,0
Bolivia,BOL,1911,0
Bolivia,BOL,1912,0
Bolivia,BOL,1913,0
Bolivia,BOL,1914,0
Bolivia,BOL,1915,0
Bolivia,BOL,1916,0
Bolivia,BOL,1917,0
Bolivia,BOL,1918,0
Bolivia,BOL,1919,0
Bolivia,BOL,1920,0
Bolivia,BOL,1921,0
Bolivia,BOL,1922,0
Bolivia,BOL,1923,0
Bolivia,BOL,1924,0
Bolivia,BOL,1925,0
Bolivia,BOL,1926,0
Bolivia,BOL,1927,0
Bolivia,BOL,1928,0
Bolivia,BOL,1929,0
Bolivia,BOL,1930,0
Bolivia,BOL,1931,0
Bolivia,BOL,1932,0
Bolivia,BOL,1933,0
Bolivia,BOL,1934,0
Bolivia,BOL,1935,0
Bolivia,BOL,1936,0
Bolivia,BOL,1937,0
Bolivia,BOL,1938,0
Bolivia,BOL,1939,0
Bolivia,BOL,1940,0
Bolivia,BOL,1941,0
Bolivia,BOL,1942,0
Bolivia,BOL,1943,0
Bolivia,BOL,1944,0
Bolivia,BOL,1945,0
Bolivia,BOL,1946,0
Bolivia,BOL,1947,0
Bolivia,BOL,1948,0
Bolivia,BOL,1949,0
Bolivia,BOL,1950,0
Bolivia,BOL,1951,0
Bolivia,BOL,1952,0
Bolivia,BOL,1953,0
Bolivia,BOL,1954,0
Bolivia,BOL,1955,0.063
Bolivia,BOL,1956,0.073
Bolivia,BOL,1957,0.084
Bolivia,BOL,1958,0.063
Bolivia,BOL,1959,0.073
Bolivia,BOL,1960,0.063
Bolivia,BOL,1961,0.523
Bolivia,BOL,1962,0.597
Bolivia,BOL,1963,0.565
Bolivia,BOL,1964,0.89
Bolivia,BOL,1965,0.837
Bolivia,BOL,1966,0.973
Bolivia,BOL,1967,0.952
Bolivia,BOL,1968,0.795
Bolivia,BOL,1969,1.162
Bolivia,BOL,1970,0.419
Bolivia,BOL,1971,0.419
Bolivia,BOL,1972,11.165
Bolivia,BOL,1973,17.212
Bolivia,BOL,1974,18.015
Bolivia,BOL,1975,17.759
Bolivia,BOL,1976,18.306
Bolivia,BOL,1977,19.317
Bolivia,BOL,1978,19.038
Bolivia,BOL,1979,20.818
Bolivia,BOL,1980,25.528
Bolivia,BOL,1981,27.226
Bolivia,BOL,1982,28.238
Bolivia,BOL,1983,27.11
Bolivia,BOL,1984,26.074
Bolivia,BOL,1985,25.842
Bolivia,BOL,1986,26.319
Bolivia,BOL,1987,27.528
Bolivia,BOL,1988,29.098
Bolivia,BOL,1989,30.692
Bolivia,BOL,1990,31.366
Bolivia,BOL,1991,31.18
Bolivia,BOL,1992,28.311
Bolivia,BOL,1993,28.247
Bolivia,BOL,1994,30.458
Bolivia,BOL,1995,30.434
Bolivia,BOL,1996,30.733
Bolivia,BOL,1997,25.904
Bolivia,BOL,1998,27.055
Bolivia,BOL,1999,21.784
Bolivia,BOL,2000,31.224
Bolivia,BOL,2001,45.471
Bolivia,BOL,2002,58.258
Bolivia,BOL,2003,66.954
Bolivia,BOL,2004,94.199
Bolivia,BOL,2005,116.216
Bolivia,BOL,2006,124.453
Bolivia,BOL,2007,133.302
Bolivia,BOL,2008,137.92
Bolivia,BOL,2009,118.816
Bolivia,BOL,2010,137.145
Bolivia,BOL,2011,150.34
Bolivia,BOL,2012,171.398
Bolivia,BOL,2013,195.755
Bolivia,BOL,2014,202.768
Bolivia,BOL,2015,195.606
Bolivia,BOL,2016,187.745
Bolivia,BOL,2017,182.358
Bolivia,BOL,2018,170.36
Bolivia,BOL,2019,149.503
Bolivia,BOL,2020,144.097
Botswana,BWA,1980,0
Botswana,BWA,1981,0
Botswana,BWA,1982,0
Botswana,BWA,1983,0
Botswana,BWA,1984,0
Botswana,BWA,1985,0
Botswana,BWA,1986,0
Botswana,BWA,1987,0
Botswana,BWA,1988,0
Botswana,BWA,1989,0
Botswana,BWA,1990,0
Botswana,BWA,1991,0
Botswana,BWA,1992,0
Botswana,BWA,1993,0
Botswana,BWA,1994,0
Botswana,BWA,1995,0
Botswana,BWA,1996,0
Botswana,BWA,1997,0
Botswana,BWA,1998,0
Botswana,BWA,1999,0
Botswana,BWA,2000,0
Botswana,BWA,2001,0
Botswana,BWA,2002,0
Botswana,BWA,2003,0
Botswana,BWA,2004,0
Botswana,BWA,2005,0
Botswana,BWA,2006,0
Botswana,BWA,2007,0
Botswana,BWA,2008,0
Botswana,BWA,2009,0
Botswana,BWA,2010,0
Botswana,BWA,2011,0
Botswana,BWA,2012,0
Botswana,BWA,2013,0
Botswana,BWA,2014,0
Botswana,BWA,2015,0
Botswana,BWA,2016,0
Brazil,BRA,1900,0
Brazil,BRA,1901,0
Brazil,BRA,1902,0
Brazil,BRA,1903,0
Brazil,BRA,1904,0
Brazil,BRA,1905,0
Brazil,BRA,1906,0
Brazil,BRA,1907,0
Brazil,BRA,1908,0
Brazil,BRA,1909,0
Brazil,BRA,1910,0
Brazil,BRA,1911,0
Brazil,BRA,1912,0
Brazil,BRA,1913,0
Brazil,BRA,1914,0
Brazil,BRA,1915,0
Brazil,BRA,1916,0
Brazil,BRA,1917,0
Brazil,BRA,1918,0
Brazil,BRA,1919,0
Brazil,BRA,1920,0
Brazil,BRA,1921,0
Brazil,BRA,1922,0
Brazil,BRA,1923,0
Brazil,BRA,1924,0
Brazil,BRA,1925,0
Brazil,BRA,1926,0
Brazil,BRA,1927,0
Brazil,BRA,1928,0
Brazil,BRA,1929,0
Brazil,BRA,1930,0
Brazil,BRA,1931,0
Brazil,BRA,1932,0
Brazil,BRA,1933,0
Brazil,BRA,1934,0
Brazil,BRA,1935,0
Brazil,BRA,1936,0
Brazil,BRA,1937,0
Brazil,BRA,1938,0
Brazil,BRA,1939,0
Brazil,BRA,1940,0
Brazil,BRA,1941,0
Brazil,BRA,1942,0
Brazil,BRA,1943,0
Brazil,BRA,1944,0
Brazil,BRA,1945,0
Brazil,BRA,1946,0.104
Brazil,BRA,1947,0.012
Brazil,BRA,1948,0.035
Brazil,BRA,1949,0.058
Brazil,BRA,1950,0.058
Brazil,BRA,1951,0.093
Brazil,BRA,1952,0.081
Brazil,BRA,1953,0.313
Brazil,BRA,1954,0.73
Brazil,BRA,1955,0.718
Brazil,BRA,1956,0.973
Brazil,BRA,1957,1.83
Brazil,BRA,1958,3.475
Brazil,BRA,1959,4.946
Brazil,BRA,1960,6.197
Brazil,BRA,1961,6.104
Brazil,BRA,1962,5.919
Brazil,BRA,1963,5.826
Brazil,BRA,1964,6.162
Brazil,BRA,1965,7.923
Brazil,BRA,1966,9.139
Brazil,BRA,1967,10.135
Brazil,BRA,1968,11.177
Brazil,BRA,1969,14.143
Brazil,BRA,1970,0.811
Brazil,BRA,1971,1.287
Brazil,BRA,1972,1.754
Brazil,BRA,1973,2.007
Brazil,BRA,1974,3.862
Brazil,BRA,1975,4.207
Brazil,BRA,1976,4.846
Brazil,BRA,1977,6.032
Brazil,BRA,1978,7.938
Brazil,BRA,1979,8.698
Brazil,BRA,1980,10.168
Brazil,BRA,1981,9.124
Brazil,BRA,1982,13.037
Brazil,BRA,1983,17.629
Brazil,BRA,1984,20.519
Brazil,BRA,1985,25.74
Brazil,BRA,1986,29.977
Brazil,BRA,1987,33.485
Brazil,BRA,1988,33.698
Brazil,BRA,1989,34.549
Brazil,BRA,1990,31.455
Brazil,BRA,1991,32.701
Brazil,BRA,1992,37.044
Brazil,BRA,1993,43.395
Brazil,BRA,1994,47.392
Brazil,BRA,1995,52.305
Brazil,BRA,1996,57.158
Brazil,BRA,1997,62.217
Brazil,BRA,1998,65.173
Brazil,BRA,1999,76.525
Brazil,BRA,2000,77.097
Brazil,BRA,2001,78.738
Brazil,BRA,2002,95.126
Brazil,BRA,2003,103.341
Brazil,BRA,2004,113.658
Brazil,BRA,2005,112.414
Brazil,BRA,2006,114.785
Brazil,BRA,2007,115.577
Brazil,BRA,2008,143.761
Brazil,BRA,2009,122.769
Brazil,BRA,2010,150.206
Brazil,BRA,2011,172.27
Brazil,BRA,2012,198.328
Brazil,BRA,2013,219.496
Brazil,BRA,2014,233.477
Brazil,BRA,2015,238.045
Brazil,BRA,2016,241.236
Brazil,BRA,2017,271.814
Brazil,BRA,2018,251.624
Brazil,BRA,2019,257.465
Brazil,BRA,2020,239.282
Brunei,BRN,1900,0
Brunei,BRN,1901,0
Brunei,BRN,1902,0
Brunei,BRN,1903,0
Brunei,BRN,1904,0
Brunei,BRN,1905,0
Brunei,BRN,1906,0
Brunei,BRN,1907,0
Brunei,BRN,1908,0
Brunei,BRN,1909,0
Brunei,BRN,1910,0
Brunei,BRN,1911,0
Brunei,BRN,1912,0
Brunei,BRN,1913,0
Brunei,BRN,1914,0
Brunei,BRN,1915,0
Brunei,BRN,1916,0
Brunei,BRN,1917,0
Brunei,BRN,1918,0
Brunei,BRN,1919,0
Brunei,BRN,1920,0
Brunei,BRN,1921,0
Brunei,BRN,1922,0
Brunei,BRN,1923,0
Brunei,BRN,1924,0
Brunei,BRN,1925,0
Brunei,BRN,1926,0
Brunei,BRN,1927,0
Brunei,BRN,1928,0
Brunei,BRN,1929,0
Brunei,BRN,1930,0
Brunei,BRN,1931,0
Brunei,BRN,1932,0
Brunei,BRN,1933,0
Brunei,BRN,1934,0
Brunei,BRN,1935,0
Brunei,BRN,1936,0
Brunei,BRN,1937,0.838
Brunei,BRN,1938,0
Brunei,BRN,1939,0
Brunei,BRN,1940,0
Brunei,BRN,1941,0
Brunei,BRN,1942,0
Brunei,BRN,1943,0
Brunei,BRN,1944,0
Brunei,BRN,1945,0
Brunei,BRN,1946,0.356
Brunei,BRN,1947,0.317
Brunei,BRN,1948,0.457
Brunei,BRN,1949,0
Brunei,BRN,1950,0
Brunei,BRN,1951,0.635
Brunei,BRN,1952,0.635
Brunei,BRN,1953,0.749
Brunei,BRN,1954,0.864
Brunei,BRN,1955,0.978
Brunei,BRN,1956,1.041
Brunei,BRN,1957,0.965
Brunei,BRN,1958,0.952
Brunei,BRN,1959,2.641
Brunei,BRN,1960,2.73
Brunei,BRN,1961,2.667
Brunei,BRN,1962,2.654
Brunei,BRN,1963,2.514
Brunei,BRN,1964,2.197
Brunei,BRN,1965,2.68
Brunei,BRN,1966,2.553
Brunei,BRN,1967,2.756
Brunei,BRN,1968,2.705
Brunei,BRN,1969,2.426
Brunei,BRN,1970,2.135
Brunei,BRN,1971,2.116
Brunei,BRN,1972,4.344
Brunei,BRN,1973,18.969
Brunei,BRN,1974,41.174
Brunei,BRN,1975,53.996
Brunei,BRN,1976,71.214
Brunei,BRN,1977,81.724
Brunei,BRN,1978,80.101
Brunei,BRN,1979,83.918
Brunei,BRN,1980,84.23
Brunei,BRN,1981,81.549
Brunei,BRN,1982,81.452
Brunei,BRN,1983,84.952
Brunei,BRN,1984,85.966
Brunei,BRN,1985,83.806
Brunei,BRN,1986,84.026
Brunei,BRN,1987,83.83
Brunei,BRN,1988,87.097
Brunei,BRN,1989,85.352
Brunei,BRN,1990,87.024
Brunei,BRN,1991,88.335
Brunei,BRN,1992,95.082
Brunei,BRN,1993,100.674
Brunei,BRN,1994,101.312
Brunei,BRN,1995,114.67
